VARIABLES = X, Density, U, Temperature, P, rhoU, rhoE, M
ZONE I = 800, DATAPACKING=POINT
-0.499375 1 0 0.003484320557 1 0 2.5 0.0499999999 
-0.498125 1 0 0.003484320557 1 0 2.5 0.0499999999 
-0.496875 1 0 0.003484320557 1 0 2.5 0.0499999999 
-0.495625 1 0 0.003484320557 1 0 2.5 0.0499999999 
-0.494375 1 0 0.003484320557 1 0 2.5 0.0499999999 
-0.493125 1 0 0.003484320557 1 0 2.5 0.0499999999 
-0.491875 1 0 0.003484320557 1 0 2.5 0.0499999999 
-0.490625 1 0 0.003484320557 1 0 2.5 0.0499999999 
-0.489375 1 0 0.003484320557 1 0 2.5 0.0499999999 
-0.488125 1 0 0.003484320557 1 0 2.5 0.0499999999 
-0.486875 1 0 0.003484320557 1 0 2.5 0.0499999999 
-0.485625 1 0 0.003484320557 1 0 2.5 0.0499999999 
-0.484375 1 0 0.003484320557 1 0 2.5 0.0499999999 
-0.483125 1 0 0.003484320557 1 0 2.5 0.0499999999 
-0.481875 1 0 0.003484320557 1 0 2.5 0.0499999999 
-0.480625 1 0 0.003484320557 1 0 2.5 0.0499999999 
-0.479375 1 0 0.003484320557 1 0 2.5 0.0499999999 
-0.478125 1 0 0.003484320557 1 0 2.5 0.0499999999 
-0.476875 1 0 0.003484320557 1 0 2.5 0.0499999999 
-0.475625 1 0 0.003484320557 1 0 2.5 0.0499999999 
-0.474375 1 0 0.003484320557 1 0 2.5 0.0499999999 
-0.473125 1 0 0.003484320557 1 0 2.5 0.0499999999 
-0.471875 1 0 0.003484320557 1 0 2.5 0.0499999999 
-0.470625 1 0 0.003484320557 1 0 2.5 0.0499999999 
-0.469375 1 0 0.003484320557 1 0 2.5 0.0499999999 
-0.468125 1 0 0.003484320557 1 0 2.5 0.0499999999 
-0.466875 1 0 0.003484320557 1 0 2.5 0.0499999999 
-0.465625 1 0 0.003484320557 1 0 2.5 0.0499999999 
-0.464375 1 0 0.003484320557 1 0 2.5 0.0499999999 
-0.463125 1 0 0.003484320557 1 0 2.5 0.0499999999 
-0.461875 1 0 0.003484320557 1 0 2.5 0.0499999999 
-0.460625 1 0 0.003484320557 1 0 2.5 0.0499999999 
-0.459375 1 0 0.003484320557 1 0 2.5 0.0499999999 
-0.458125 1 0 0.003484320557 1 0 2.5 0.0499999999 
-0.456875 1 0 0.003484320557 1 0 2.5 0.0499999999 
-0.455625 1 0 0.003484320557 1 0 2.5 0.0499999999 
-0.454375 1 0 0.003484320557 1 0 2.5 0.0499999999 
-0.453125 1 0 0.003484320557 1 0 2.5 0.0499999999 
-0.451875 1 0 0.003484320557 1 0 2.5 0.0499999999 
-0.450625 1 0 0.003484320557 1 0 2.5 0.0499999999 
-0.449375 1 0 0.003484320557 1 0 2.5 0.0499999999 
-0.448125 1 0 0.003484320557 1 0 2.5 0.0499999999 
-0.446875 1 0 0.003484320557 1 0 2.5 0.0499999999 
-0.445625 1 0 0.003484320557 1 0 2.5 0.0499999999 
-0.444375 1 0 0.003484320557 1 0 2.5 0.0499999999 
-0.443125 1 0 0.003484320557 1 0 2.5 0.0499999999 
-0.441875 1 0 0.003484320557 1 0 2.5 0.0499999999 
-0.440625 1 0 0.003484320557 1 0 2.5 0.0499999999 
-0.439375 1 0 0.003484320557 1 0 2.5 0.0499999999 
-0.438125 1 0 0.003484320557 1 0 2.5 0.0499999999 
-0.436875 1 0 0.003484320557 1 0 2.5 0.0499999999 
-0.435625 1 0 0.003484320557 1 0 2.5 0.0499999999 
