VARIABLES=x,rho,u,p
ZONE I=200
-0.5 0.445 0.698 3.528 
-0.494975 0.445 0.698 3.528 
-0.48995 0.445 0.698 3.528 
-0.484925 0.445 0.698 3.528 
-0.479899 0.445 0.698 3.528 
-0.474874 0.445 0.698 3.528 
-0.469849 0.445 0.698 3.528 
-0.464824 0.445 0.698 3.528 
-0.459799 0.445 0.698 3.528 
-0.454774 0.445 0.698 3.528 
-0.449749 0.445 0.698 3.528 
-0.444724 0.445 0.698 3.528 
-0.439698 0.445 0.698 3.528 
-0.434673 0.445 0.698 3.528 
-0.429648 0.445 0.698 3.528 
-0.424623 0.445 0.698 3.528 
-0.419598 0.445 0.698 3.528 
-0.414573 0.445 0.698 3.528 
-0.409548 0.445 0.698 3.528 
-0.404523 0.445 0.698 3.528 
-0.399497 0.445 0.698 3.528 
-0.394472 0.445 0.698 3.528 
-0.389447 0.445 0.698 3.528 
-0.384422 0.445 0.698 3.528 
-0.379397 0.445 0.698 3.528 
-0.374372 0.445 0.698 3.528 
-0.369347 0.445 0.698 3.528 
-0.364322 0.445 0.698 3.528 
-0.359296 0.445 0.698 3.528 
-0.354271 0.445 0.698 3.528 
-0.349246 0.445 0.698 3.528 
-0.344221 0.445 0.698 3.528 
-0.339196 0.445 0.698 3.528 
-0.334171 0.445 0.698 3.528 
-0.329146 0.445 0.698 3.528 
-0.324121 0.445 0.698 3.528 
-0.319095 0.445 0.698 3.528 
-0.31407 0.445 0.698 3.528 
-0.309045 0.445 0.698 3.528 
-0.30402 0.445 0.698 3.528 
-0.298995 0.445 0.698 3.528 
-0.29397 0.445 0.698 3.528 
-0.288945 0.445 0.698 3.528 
-0.28392 0.445 0.698 3.528 
-0.278894 0.445 0.698 3.528 
-0.273869 0.445 0.698 3.528 
-0.268844 0.445 0.698 3.528 
-0.263819 0.445 0.698 3.528 
-0.258794 0.445 0.698 3.528 
-0.253769 0.445 0.698 3.528 
-0.248744 0.445 0.698 3.528 
-0.243719 0.445 0.698 3.528 
-0.238693 0.445 0.698 3.528 
-0.233668 0.445 0.698 3.528 
-0.228643 0.445 0.698 3.528 
-0.223618 0.445 0.698 3.528 
-0.218593 0.445 0.698 3.528 
-0.213568 0.445 0.698 3.528 
-0.208543 0.445 0.698 3.528 
-0.203518 0.445 0.698 3.528 
-0.198492 0.445 0.698 3.528 
-0.193467 0.445 0.698 3.528 
-0.188442 0.445 0.698 3.528 
-0.183417 0.445 0.698 3.528 
-0.178392 0.445 0.698 3.528 
-0.173367 0.445 0.698 3.528 
-0.168342 0.445 0.698 3.528 
-0.163317 0.445 0.698 3.528 
-0.158291 0.445 0.698 3.528 
-0.153266 0.445 0.698 3.528 
-0.148241 0.445 0.698 3.528 
-0.143216 0.445 0.698 3.528 
-0.138191 0.445 0.698 3.528 
-0.133166 0.445 0.698 3.528 
-0.128141 0.43718 0.756959 3.44151 
-0.123116 0.426262 0.840711 3.32178 
-0.11809 0.415562 0.924463 3.20564 
-0.113065 0.405079 1.00822 3.093 
-0.10804 0.394808 1.09197 2.98377 
-0.103015 0.384747 1.17572 2.87786 
-0.0979899 0.374892 1.25947 2.77519 
-0.0929648 0.36524 1.34322 2.67568 
-0.0879397 0.355787 1.42698 2.57924 
-0.0829146 0.346532 1.51073 2.48579 
-0.0778894 0.344568 1.52872 2.4661 
-0.0728643 0.344568 1.52872 2.4661 
-0.0678392 0.344568 1.52872 2.4661 
-0.0628141 0.344568 1.52872 2.4661 
-0.0577889 0.344568 1.52872 2.4661 
-0.0527638 0.344568 1.52872 2.4661 
-0.0477387 0.344568 1.52872 2.4661 
-0.0427136 0.344568 1.52872 2.4661 
-0.0376884 0.344568 1.52872 2.4661 
-0.0326633 0.344568 1.52872 2.4661 
-0.0276382 0.344568 1.52872 2.4661 
-0.0226131 0.344568 1.52872 2.4661 
-0.0175879 0.344568 1.52872 2.4661 
-0.0125628 0.344568 1.52872 2.4661 
-0.00753769 0.344568 1.52872 2.4661 
-0.00251256 0.344568 1.52872 2.4661 
0.00251256 0.344568 1.52872 2.4661 
0.00753769 0.344568 1.52872 2.4661 
0.0125628 0.344568 1.52872 2.4661 
0.0175879 0.344568 1.52872 2.4661 
0.0226131 0.344568 1.52872 2.4661 
0.0276382 0.344568 1.52872 2.4661 
0.0326633 0.344568 1.52872 2.4661 
0.0376884 0.344568 1.52872 2.4661 
0.0427136 0.344568 1.52872 2.4661 
0.0477387 0.344568 1.52872 2.4661 
0.0527638 0.344568 1.52872 2.4661 
0.0577889 0.344568 1.52872 2.4661 
0.0628141 0.344568 1.52872 2.4661 
0.0678392 0.344568 1.52872 2.4661 
0.0728643 0.344568 1.52872 2.4661 
0.0778894 1.30408 1.52872 2.4661 
